" "," "," ","1",0
"2017","Mar","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Apr","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",2
"2017","Apr","Camera","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Apr","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Apr","Performance","5",0
" "," "," ","4",3
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Apr","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","May","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","May","Camera","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","May","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","May","Performance","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","May","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jun","Battery","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jun","Camera","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jun","Storage","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jun","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jun","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jul","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jul","Camera","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jul","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jul","Performance","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jul","Others","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Aug","Battery","5",3
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",0
"2017","Aug","Camera","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Aug","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Aug","Performance","5",5
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",2
"2017","Aug","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Sep","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",2
"2017","Sep","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Sep","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",2
"2017","Sep","Performance","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2017","Sep","Others","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Oct","Battery","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Oct","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Oct","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Oct","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Oct","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Nov","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Nov","Camera","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",0
"2017","Nov","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Nov","Performance","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",0
"2017","Nov","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Dec","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Dec","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Dec","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Dec","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Dec","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Jan","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
